epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
163,7285.87,0.95964,0.86435,1.38411,0.87321,0.74258,0.80674,0.57113,1.1866,0.86887,1.55165,0.004654,0.004654,0.004654
164,7330.42,0.96414,0.84651,1.38758,0.87535,0.73944,0.80747,0.5682,1.19495,0.86278,1.55827,0.004621,0.004621,0.004621
165,7374.96,0.94866,0.85235,1.38483,0.85803,0.7576,0.80681,0.56634,1.19654,0.8705,1.56295,0.004588,0.004588,0.004588
166,7419.5,0.94975,0.85735,1.38537,0.85484,0.75578,0.8035,0.56538,1.19969,0.87804,1.5647,0.004555,0.004555,0.004555
167,7464.05,0.96196,0.84408,1.38248,0.86014,0.74907,0.80256,0.56889,1.20302,0.86717,1.56789,0.004522,0.004522,0.004522
168,7508.63,0.95966,0.85238,1.38014,0.86206,0.73996,0.80418,0.57179,1.19691,0.86695,1.5619,0.004489,0.004489,0.004489
169,7553.23,0.95642,0.84754,1.37949,0.84523,0.75342,0.80498,0.57211,1.19252,0.86875,1.55884,0.004456,0.004456,0.004456
170,7597.87,0.94364,0.85465,1.37978,0.85438,0.76059,0.80997,0.57392,1.19027,0.8599,1.55854,0.004423,0.004423,0.004423
171,7642.39,0.94544,0.83879,1.38092,0.86621,0.75779,0.81278,0.57215,1.18986,0.85683,1.56054,0.00439,0.00439,0.00439
172,7686.86,0.93765,0.82908,1.37328,0.86522,0.75393,0.81075,0.57437,1.18788,0.85826,1.55538,0.004357,0.004357,0.004357
173,7731.39,0.95413,0.84177,1.37997,0.85538,0.75334,0.80734,0.57396,1.19498,0.86048,1.56303,0.004324,0.004324,0.004324
174,7775.86,0.95893,0.84128,1.38883,0.86997,0.7507,0.81433,0.57486,1.18722,0.85538,1.55866,0.004291,0.004291,0.004291
175,7820.35,0.94022,0.82941,1.37217,0.87097,0.74595,0.81112,0.57425,1.18033,0.85649,1.55185,0.004258,0.004258,0.004258
176,7864.95,0.9595,0.84766,1.38073,0.87654,0.75038,0.81186,0.57479,1.17536,0.8578,1.541,0.004225,0.004225,0.004225
177,7909.55,0.95074,0.81654,1.37138,0.86203,0.75194,0.80864,0.5781,1.17202,0.85766,1.53695,0.004192,0.004192,0.004192
178,7954.16,0.94736,0.82102,1.36841,0.87588,0.74941,0.81355,0.57938,1.17352,0.85568,1.54027,0.004159,0.004159,0.004159
179,7998.73,0.93379,0.83189,1.37236,0.8577,0.75597,0.81156,0.57818,1.18114,0.85702,1.55026,0.004126,0.004126,0.004126
180,8043.35,0.94862,0.82331,1.37394,0.85691,0.75648,0.81488,0.57651,1.18004,0.8562,1.5502,0.004093,0.004093,0.004093
181,8087.95,0.92857,0.81726,1.36359,0.84547,0.76593,0.81176,0.57373,1.18356,0.86144,1.55393,0.00406,0.00406,0.00406
182,8132.58,0.93896,0.82116,1.37236,0.84923,0.75748,0.81485,0.57565,1.18453,0.85775,1.55731,0.004027,0.004027,0.004027
183,8177.23,0.93257,0.83398,1.36483,0.86856,0.74459,0.81614,0.57546,1.18715,0.85993,1.55893,0.003994,0.003994,0.003994
