epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,4140.67,0.96476,0.84786,1.35448,0.83332,0.74669,0.78796,0.54937,1.22635,0.9213,1.55934,0.003895,0.003895,0.003895
187,4162.35,0.96708,0.84224,1.34999,0.82603,0.74423,0.78579,0.55129,1.22327,0.9259,1.55445,0.003862,0.003862,0.003862
188,4184.21,0.9617,0.84853,1.34982,0.8611,0.7258,0.78482,0.55195,1.22536,0.92841,1.55851,0.003829,0.003829,0.003829
189,4205.56,0.96393,0.84947,1.35494,0.86376,0.73227,0.78567,0.55485,1.22647,0.92442,1.55782,0.003796,0.003796,0.003796
190,4227.15,0.94569,0.82946,1.3425,0.85822,0.73493,0.78717,0.55484,1.2179,0.92111,1.55045,0.003763,0.003763,0.003763
191,4248.72,0.94918,0.83586,1.3455,0.85787,0.72966,0.7837,0.55247,1.22029,0.92258,1.55563,0.00373,0.00373,0.00373
192,4270.16,0.94946,0.82528,1.34339,0.85849,0.73479,0.7832,0.554,1.22582,0.92133,1.55926,0.003697,0.003697,0.003697
193,4291.88,0.95455,0.8302,1.34696,0.86075,0.73617,0.7857,0.55413,1.22975,0.92405,1.56533,0.003664,0.003664,0.003664
194,4313.88,0.95042,0.82875,1.34272,0.87025,0.73446,0.78571,0.55327,1.225,0.92587,1.56193,0.003631,0.003631,0.003631
195,4335.26,0.94181,0.82549,1.34011,0.85755,0.73542,0.78623,0.55295,1.22409,0.92473,1.55911,0.003598,0.003598,0.003598
196,4357.11,0.95739,0.83664,1.34433,0.86487,0.73574,0.78612,0.55409,1.21861,0.92172,1.55382,0.003565,0.003565,0.003565
197,4378.62,0.94922,0.82761,1.3531,0.85604,0.73657,0.78496,0.5533,1.2174,0.91881,1.55065,0.003532,0.003532,0.003532
198,4400.32,0.94827,0.83666,1.34458,0.86747,0.72867,0.7844,0.55254,1.21475,0.91741,1.54836,0.003499,0.003499,0.003499
199,4421.8,0.92616,0.80782,1.33418,0.86378,0.73388,0.78535,0.55591,1.21202,0.91706,1.54696,0.003466,0.003466,0.003466
200,4443.03,0.94463,0.8331,1.34906,0.8695,0.72624,0.78388,0.55436,1.21404,0.9179,1.54911,0.003433,0.003433,0.003433
201,4464.44,0.92751,0.7986,1.33188,0.86455,0.72374,0.78401,0.55671,1.21307,0.91884,1.54862,0.0034,0.0034,0.0034
202,4486.66,0.94845,0.82455,1.34271,0.86898,0.72587,0.78584,0.55599,1.21411,0.91646,1.54987,0.003367,0.003367,0.003367
203,4508.03,0.95497,0.82309,1.33514,0.86611,0.73276,0.78775,0.5545,1.21948,0.91283,1.5544,0.003334,0.003334,0.003334
204,4530.18,0.91679,0.79989,1.32699,0.87162,0.73098,0.7891,0.55478,1.21845,0.91476,1.55348,0.003301,0.003301,0.003301
205,4552.48,0.93371,0.81386,1.3333,0.86494,0.73536,0.78813,0.55519,1.21993,0.91838,1.5561,0.003268,0.003268,0.003268
206,4574.02,0.92736,0.80798,1.33563,0.8619,0.73188,0.78834,0.5564,1.21761,0.91571,1.55454,0.003235,0.003235,0.003235
207,4595.91,0.92354,0.79824,1.32355,0.86251,0.73032,0.78854,0.55486,1.21992,0.91596,1.55766,0.003202,0.003202,0.003202
208,4617.05,0.92217,0.79356,1.32921,0.85409,0.73049,0.78575,0.55551,1.21977,0.91391,1.55751,0.003169,0.003169,0.003169
209,4638.78,0.92995,0.80824,1.33924,0.85817,0.73128,0.78795,0.55469,1.21747,0.91597,1.55583,0.003136,0.003136,0.003136
210,4660.03,0.92215,0.80328,1.32801,0.86224,0.72418,0.78766,0.55503,1.21537,0.91553,1.55398,0.003103,0.003103,0.003103
211,4681.69,0.91857,0.78442,1.32044,0.859,0.72459,0.78807,0.55597,1.2146,0.91426,1.55488,0.00307,0.00307,0.00307
212,4703.34,0.93021,0.79769,1.3196,0.85594,0.71906,0.78449,0.55422,1.216,0.91258,1.55577,0.003037,0.003037,0.003037
213,4724.92,0.90847,0.78168,1.31785,0.86314,0.71454,0.78519,0.55378,1.216,0.91178,1.55543,0.003004,0.003004,0.003004
214,4747.24,0.92051,0.77356,1.32171,0.86408,0.71621,0.78542,0.55458,1.2159,0.90989,1.55311,0.002971,0.002971,0.002971
215,4769.26,0.9146,0.78808,1.32174,0.86173,0.71698,0.78661,0.55657,1.21578,0.9072,1.55309,0.002938,0.002938,0.002938
216,4790.96,0.89322,0.7776,1.31332,0.86341,0.72108,0.78535,0.55649,1.21531,0.90598,1.55407,0.002905,0.002905,0.002905
217,4812.77,0.91138,0.77961,1.32089,0.85995,0.72461,0.78464,0.557,1.21598,0.90554,1.55384,0.002872,0.002872,0.002872
218,4834.09,0.91916,0.77866,1.31364,0.85705,0.72692,0.78548,0.5583,1.21284,0.90513,1.55159,0.002839,0.002839,0.002839
219,4855.78,0.91232,0.78651,1.31438,0.85047,0.7253,0.78348,0.5584,1.21252,0.9057,1.55152,0.002806,0.002806,0.002806
220,4877.07,0.90101,0.76396,1.31161,0.85093,0.72614,0.78376,0.55827,1.21224,0.90418,1.55122,0.002773,0.002773,0.002773
221,4898.89,0.88801,0.77131,1.31095,0.84767,0.73332,0.78369,0.55931,1.21115,0.90383,1.5511,0.00274,0.00274,0.00274
222,4920.17,0.91558,0.79527,1.32098,0.85062,0.73497,0.78578,0.55968,1.21509,0.9044,1.55348,0.002707,0.002707,0.002707
223,4942,0.91082,0.77222,1.31843,0.85212,0.72782,0.78524,0.55973,1.21631,0.90561,1.55408,0.002674,0.002674,0.002674
224,4964.01,0.90506,0.76863,1.31224,0.85653,0.72626,0.78333,0.55982,1.21434,0.90326,1.55332,0.002641,0.002641,0.002641
225,4985.32,0.90229,0.7594,1.30271,0.85678,0.72814,0.78392,0.5599,1.21339,0.90621,1.55303,0.002608,0.002608,0.002608
226,5006.84,0.89449,0.7628,1.31191,0.86035,0.72256,0.78286,0.55918,1.21299,0.90688,1.55338,0.002575,0.002575,0.002575
227,5028.83,0.9053,0.7612,1.30612,0.85935,0.72111,0.78333,0.55977,1.2155,0.90703,1.55601,0.002542,0.002542,0.002542
228,5050.79,0.89376,0.76325,1.30967,0.85675,0.72635,0.78496,0.5595,1.21523,0.90662,1.55585,0.002509,0.002509,0.002509
229,5071.96,0.90545,0.76902,1.31499,0.85237,0.72787,0.78528,0.55973,1.21373,0.9056,1.55451,0.002476,0.002476,0.002476
230,5093.68,0.89761,0.7588,1.30022,0.8518,0.73201,0.78607,0.5591,1.21363,0.90454,1.55506,0.002443,0.002443,0.002443
231,5114.94,0.90289,0.7698,1.31205,0.84882,0.7343,0.78648,0.55835,1.21457,0.90407,1.55592,0.00241,0.00241,0.00241
232,5136.57,0.86803,0.73254,1.29414,0.8495,0.73563,0.78768,0.55889,1.21619,0.9025,1.55839,0.002377,0.002377,0.002377
233,5158.29,0.90114,0.75706,1.30171,0.84933,0.73476,0.78604,0.55807,1.2174,0.90224,1.56019,0.002344,0.002344,0.002344
234,5180.1,0.88291,0.74929,1.29684,0.85013,0.73301,0.78499,0.55701,1.21659,0.90267,1.55949,0.002311,0.002311,0.002311
235,5201.86,0.87547,0.75726,1.30046,0.85293,0.73314,0.78591,0.55713,1.21683,0.90226,1.55991,0.002278,0.002278,0.002278
236,5223.15,0.8678,0.74932,1.28533,0.85566,0.73229,0.78588,0.55728,1.2178,0.90266,1.56012,0.002245,0.002245,0.002245
237,5244.87,0.8718,0.74085,1.29137,0.85642,0.73037,0.78653,0.55744,1.21915,0.90416,1.56081,0.002212,0.002212,0.002212
238,5267.35,0.88254,0.74055,1.29363,0.86018,0.72524,0.78674,0.5563,1.21977,0.90318,1.56139,0.002179,0.002179,0.002179
239,5291.23,0.86616,0.73907,1.28297,0.86416,0.72069,0.78681,0.5568,1.22064,0.90441,1.56196,0.002146,0.002146,0.002146
240,5314.96,0.87965,0.7447,1.30157,0.8602,0.72374,0.78702,0.55672,1.22094,0.90343,1.56259,0.002113,0.002113,0.002113
241,5337.11,0.88892,0.75148,1.29494,0.85287,0.73159,0.78503,0.55668,1.22065,0.90465,1.56346,0.00208,0.00208,0.00208
242,5358.28,0.868,0.72716,1.28793,0.85113,0.73307,0.78408,0.55704,1.22221,0.90652,1.5656,0.002047,0.002047,0.002047
243,5382.49,0.87769,0.73437,1.29203,0.84239,0.73749,0.78597,0.55772,1.22268,0.90678,1.56613,0.002014,0.002014,0.002014
244,5405.42,0.86852,0.73675,1.29007,0.84358,0.74034,0.78577,0.55668,1.22268,0.90754,1.56617,0.001981,0.001981,0.001981
245,5426.69,0.86717,0.73198,1.2825,0.84442,0.73866,0.78586,0.55731,1.22211,0.90735,1.56553,0.001948,0.001948,0.001948
246,5449.76,0.86045,0.71716,1.27557,0.84437,0.73463,0.78589,0.55655,1.22166,0.90828,1.56551,0.001915,0.001915,0.001915
247,5474.69,0.86855,0.72542,1.27835,0.85084,0.73398,0.78534,0.55666,1.22071,0.90647,1.5646,0.001882,0.001882,0.001882
248,5498.2,0.86894,0.73385,1.28493,0.85935,0.72927,0.78574,0.55644,1.22107,0.90383,1.56709,0.001849,0.001849,0.001849
249,5519.45,0.86653,0.72901,1.27505,0.84746,0.73591,0.78697,0.55639,1.22128,0.90302,1.56726,0.001816,0.001816,0.001816
250,5541.75,0.86844,0.73097,1.28432,0.85002,0.73368,0.78495,0.55516,1.2217,0.90253,1.56638,0.001783,0.001783,0.001783
251,5565.84,0.87071,0.73213,1.28355,0.85304,0.73421,0.78522,0.55541,1.22009,0.90262,1.56468,0.00175,0.00175,0.00175
252,5590.76,0.85387,0.71319,1.27708,0.85352,0.7371,0.78673,0.5551,1.21971,0.90185,1.56438,0.001717,0.001717,0.001717
253,5612.99,0.8528,0.70776,1.26496,0.85418,0.73695,0.78655,0.55478,1.2209,0.90024,1.56791,0.001684,0.001684,0.001684
254,5634.31,0.84597,0.71099,1.27341,0.85298,0.73679,0.78652,0.55434,1.22064,0.90017,1.56571,0.001651,0.001651,0.001651
255,5657.7,0.86546,0.72065,1.28302,0.85176,0.73601,0.78597,0.55444,1.22094,0.90105,1.566,0.001618,0.001618,0.001618
256,5682.97,0.85446,0.71462,1.26851,0.85501,0.73668,0.78695,0.55439,1.22352,0.90209,1.57035,0.001585,0.001585,0.001585
257,5705.81,0.85894,0.71853,1.27226,0.85599,0.73522,0.78824,0.55503,1.22526,0.90351,1.5725,0.001552,0.001552,0.001552
258,5727.13,0.84356,0.7137,1.27489,0.85702,0.73567,0.78842,0.55561,1.22677,0.90338,1.57365,0.001519,0.001519,0.001519
259,5751.32,0.84406,0.70895,1.27344,0.85574,0.73512,0.78756,0.55551,1.22743,0.90337,1.57451,0.001486,0.001486,0.001486
260,5776.46,0.84484,0.70399,1.26777,0.856,0.7358,0.78741,0.55526,1.22716,0.90425,1.57205,0.001453,0.001453,0.001453
261,5798.97,0.84916,0.70244,1.26689,0.85595,0.73457,0.78788,0.55588,1.22719,0.9046,1.57226,0.00142,0.00142,0.00142
262,5820.28,0.83753,0.6946,1.26538,0.8562,0.73465,0.78849,0.55672,1.22698,0.9043,1.57223,0.001387,0.001387,0.001387
263,5844.81,0.85081,0.70503,1.27759,0.85922,0.73442,0.7878,0.55598,1.22777,0.9034,1.57341,0.001354,0.001354,0.001354
264,5869.87,0.83744,0.69881,1.26606,0.86027,0.73455,0.78818,0.55553,1.22796,0.90225,1.5743,0.001321,0.001321,0.001321
265,5891.86,0.83451,0.69065,1.26539,0.85573,0.73384,0.78842,0.55579,1.22751,0.90129,1.57426,0.001288,0.001288,0.001288
266,5914.1,0.83198,0.69442,1.25469,0.85648,0.73372,0.78849,0.55552,1.22741,0.90148,1.57455,0.001255,0.001255,0.001255
267,5939.31,0.83657,0.69056,1.26208,0.85603,0.73927,0.78927,0.55567,1.22766,0.90142,1.57532,0.001222,0.001222,0.001222
268,5963.61,0.83669,0.69643,1.25644,0.85771,0.73673,0.78936,0.55601,1.22829,0.90075,1.57639,0.001189,0.001189,0.001189
269,5984.91,0.83602,0.69839,1.26884,0.85718,0.73599,0.78961,0.55644,1.22802,0.90042,1.57652,0.001156,0.001156,0.001156
270,6007.55,0.82391,0.6801,1.26168,0.85814,0.73727,0.78967,0.55641,1.22764,0.90073,1.57675,0.001123,0.001123,0.001123
271,6032.67,0.82898,0.68667,1.25811,0.85989,0.73616,0.78944,0.55622,1.22778,0.90061,1.57672,0.00109,0.00109,0.00109
272,6056.63,0.8434,0.69908,1.26229,0.861,0.73616,0.78945,0.5572,1.22765,0.9012,1.57641,0.001057,0.001057,0.001057
273,6080.65,0.82916,0.69365,1.26271,0.85628,0.74009,0.78981,0.55705,1.22769,0.90184,1.57653,0.001024,0.001024,0.001024
274,6105.95,0.82234,0.69077,1.25759,0.85909,0.73791,0.79064,0.55668,1.22786,0.90175,1.57719,0.000991,0.000991,0.000991
275,6128.56,0.81749,0.67929,1.24702,0.85811,0.7387,0.79058,0.5564,1.22844,0.90204,1.57783,0.000958,0.000958,0.000958
276,6150.54,0.83682,0.69735,1.26326,0.85859,0.7372,0.79056,0.55653,1.22888,0.90176,1.57867,0.000925,0.000925,0.000925
277,6175.52,0.82257,0.67899,1.25939,0.86166,0.73387,0.78973,0.55676,1.229,0.90145,1.57933,0.000892,0.000892,0.000892
278,6200.63,0.81527,0.67684,1.25004,0.86035,0.73465,0.78981,0.55663,1.22888,0.90142,1.57942,0.000859,0.000859,0.000859
279,6222.26,0.82815,0.67918,1.2576,0.86143,0.7329,0.78978,0.55698,1.22909,0.90124,1.58005,0.000826,0.000826,0.000826
280,6244.88,0.80827,0.67055,1.24527,0.86028,0.73465,0.78952,0.55687,1.22934,0.90104,1.58064,0.000793,0.000793,0.000793
281,6269.85,0.82377,0.68294,1.24938,0.85883,0.73881,0.79032,0.55671,1.23149,0.90026,1.58329,0.00076,0.00076,0.00076
282,6293.71,0.81931,0.67761,1.25505,0.85445,0.74042,0.78971,0.55663,1.23155,0.90077,1.58329,0.000727,0.000727,0.000727
283,6314.93,0.81368,0.67772,1.24584,0.85513,0.74161,0.79042,0.55633,1.2315,0.90098,1.58336,0.000694,0.000694,0.000694
284,6338.08,0.81906,0.67912,1.24718,0.85365,0.74129,0.7907,0.55663,1.23165,0.90051,1.58358,0.000661,0.000661,0.000661
285,6363.2,0.81462,0.66937,1.24603,0.85579,0.7412,0.79117,0.55654,1.23162,0.90008,1.58407,0.000628,0.000628,0.000628
286,6386.39,0.81848,0.66898,1.24534,0.85737,0.74117,0.79097,0.5564,1.232,0.89999,1.5847,0.000595,0.000595,0.000595
287,6407.59,0.81351,0.67329,1.24493,0.86004,0.74236,0.79157,0.55671,1.23262,0.89919,1.58591,0.000562,0.000562,0.000562
288,6431.21,0.80629,0.66036,1.24384,0.86206,0.7425,0.79131,0.55649,1.23442,0.89856,1.59003,0.000529,0.000529,0.000529
289,6456.43,0.80294,0.65945,1.23991,0.86041,0.74348,0.79082,0.55616,1.23432,0.89923,1.59007,0.000496,0.000496,0.000496
290,6479.04,0.79795,0.6547,1.23846,0.86163,0.74326,0.79008,0.55597,1.23308,0.89979,1.58678,0.000463,0.000463,0.000463
291,6503.15,0.85509,0.67184,1.32048,0.86157,0.74279,0.79018,0.55601,1.23281,0.89954,1.58687,0.00043,0.00043,0.00043
292,6527.43,0.81678,0.61269,1.29287,0.8606,0.74278,0.79017,0.55708,1.23112,0.89982,1.58502,0.000397,0.000397,0.000397
293,6551.78,0.81674,0.60887,1.29559,0.85585,0.74065,0.78878,0.55726,1.23088,0.8997,1.58521,0.000364,0.000364,0.000364
294,6574.25,0.80326,0.5964,1.28629,0.8562,0.74069,0.78839,0.55658,1.23109,0.89866,1.5861,0.000331,0.000331,0.000331
295,6595.38,0.79462,0.5832,1.27712,0.85689,0.74069,0.78847,0.55711,1.23087,0.89823,1.58618,0.000298,0.000298,0.000298
296,6619.1,0.80336,0.58827,1.27875,0.85791,0.74054,0.78853,0.55728,1.23107,0.89744,1.58651,0.000265,0.000265,0.000265
297,6643.59,0.79036,0.58444,1.27807,0.85729,0.73977,0.78902,0.55726,1.23137,0.89616,1.58714,0.000232,0.000232,0.000232
298,6666.4,0.78139,0.58191,1.271,0.85807,0.73983,0.78968,0.5572,1.23108,0.89562,1.58695,0.000199,0.000199,0.000199
299,6687.62,0.78437,0.57116,1.26564,0.85924,0.7398,0.78961,0.55774,1.232,0.89451,1.59036,0.000166,0.000166,0.000166
300,6710.89,0.79025,0.57543,1.27257,0.85793,0.73876,0.78965,0.55819,1.23165,0.89413,1.59027,0.000133,0.000133,0.000133
